Product_ID,Product_Name,Brand_Name,Claim_Text,Visual_Cues_Score,Hazard_Codes,Eco_Keyword_Count,EPA_Safer_Choice,Target_Label
P574,"PureLeaf PureLeaf Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",PureLeaf,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: NON-TOXIC, SUSTAINABLE, BIODEGRADABLE, EARTH-FRIENDLY, ECO-FRIENDLY, BIO-BASED | GREEN | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,H319,7,0,Greenwashed
P575,"MaxClean MaxClean Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,"ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH GLASS CLEANER FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.0,H319,3,0,Standard
P576,"GreenLeaf GreenLeaf Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",GreenLeaf,"ECO-FRIENDLY FORMULA: DISH SOAP: NON-TOXIC, NATURAL, ECO-FRIENDLY, EARTH-FRIENDLY | PLANT-BASED | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.4,H319,7,0,Greenwashed
P577,"GreenLeaf GreenLeaf Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",GreenLeaf,"ECO-FRIENDLY FORMULA: DISH SOAP: BIO-BASED, ECO-FRIENDLY, NON-TOXIC, BIODEGRADABLE, ORGANIC | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.4,H319,8,0,Greenwashed
P578,"Amerisan, LLC Amerisan, LLC Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution","Amerisan,","ECO-FRIENDLY FORMULA: DEGREASER: SUSTAINABLE, ORGANIC, NON-TOXIC, PLANT-BASED, GREEN | BIODEGRADABLE | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.4,None,7,1,Verified
P579,"NatureWorks NatureWorks Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",NatureWorks,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: GREEN, PLANT-BASED, ORGANIC | BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.0,H319,6,0,Greenwashed
P580,"Butler Chemicals Inc. Butler Chemicals Inc. Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Butler,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: ORGANIC, SUSTAINABLE, NATURAL, NON-TOXIC, PLANT-BASED | BIODEGRADABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,None,7,1,Verified
P581,"Big State Plumbing Big State Plumbing Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Big,"ECO-FRIENDLY FORMULA: GLASS CLEANER: BIODEGRADABLE, SUSTAINABLE, BIO-BASED | NATURAL | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,None,6,1,Verified
P582,"EcoLogic EcoLogic Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: DISH SOAP: PLANT-BASED, ECO-FRIENDLY, GREEN | ORGANIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,None,5,1,Greenwashed
P583,"ACCO Brands Corporation ACCO Brands Corporation Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",ACCO,"ECO-FRIENDLY FORMULA: DEGREASER: PLANT-BASED, ECO-FRIENDLY | ORGANIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",1.0,None,5,1,Verified
P584,"EcoLogic EcoLogic Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: DEGREASER: SUSTAINABLE, EARTH-FRIENDLY, PLANT-BASED, NON-TOXIC, ECO-FRIENDLY, ORGANIC | BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",1.0,None,7,1,Greenwashed
P585,"American Cleaning Solutions American Cleaning Solutions Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",American,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: GREEN, ORGANIC, BIODEGRADABLE, NON-TOXIC | SUSTAINABLE | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,None,6,1,Verified
P586,"PureLeaf PureLeaf Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",PureLeaf,"ECO-FRIENDLY FORMULA: GLASS CLEANER: BIO-BASED, NON-TOXIC, EARTH-FRIENDLY | ECO-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,H319,5,0,Greenwashed
P587,"4 State Maintenance Supply 4 State Maintenance Supply Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",4,"ECO-FRIENDLY FORMULA: DISH SOAP: NON-TOXIC, BIO-BASED, ORGANIC | NATURAL | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",1.0,H319,6,1,Verified
P588,"Formula 409 Formula 409 All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Formula,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: NON-TOXIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.0,H319,3,0,Standard
P589,"NatureWorks NatureWorks Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",NatureWorks,"ECO-FRIENDLY FORMULA: GLASS CLEANER: SUSTAINABLE, BIODEGRADABLE, GREEN | ORGANIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,H319,6,0,Greenwashed
P590,"AquaPure AquaPure Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",AquaPure,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: NATURAL, PLANT-BASED, GREEN, BIO-BASED | ORGANIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,8,0,Greenwashed
P591,"Agentis Plumbing Agentis Plumbing All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Agentis,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: EARTH-FRIENDLY, NATURAL, ORGANIC, SUSTAINABLE | NON-TOXIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.7,None,6,1,Verified
P592,"Bona US Bona US All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Bona,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: ECO-FRIENDLY, PLANT-BASED | SUSTAINABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,None,4,1,Verified
P593,"TurboScrub TurboScrub Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",TurboScrub,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: GREEN | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.3,H319,3,0,Standard
P594,"GreenLeaf GreenLeaf Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",GreenLeaf,"ECO-FRIENDLY FORMULA: DEGREASER: NATURAL, GREEN, SUSTAINABLE, ECO-FRIENDLY, BIO-BASED, NON-TOXIC | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,H319,7,0,Greenwashed
P595,"GreenLeaf GreenLeaf Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",GreenLeaf,"ECO-FRIENDLY FORMULA: GLASS CLEANER: ECO-FRIENDLY, SUSTAINABLE, GREEN, PLANT-BASED, NATURAL | BIO-BASED | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,H319,7,0,Greenwashed
P596,"Zep Zep Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",Zep,"ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH DISH SOAP FOR HEAVY DUTY INDUSTRIAL CLEANING. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,"H314, H290",3,1,Standard
P597,"Auto-Chlor Systems Auto-Chlor Systems Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",Auto-Chlor,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: PLANT-BASED, BIODEGRADABLE | SUSTAINABLE | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",1.0,None,4,1,Verified
P598,"GreenLeaf GreenLeaf Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",GreenLeaf,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: BIODEGRADABLE, BIO-BASED, SUSTAINABLE, NON-TOXIC, ORGANIC | ECO-FRIENDLY | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,H319,7,0,Greenwashed
P599,"BioShield BioShield Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",BioShield,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: BIO-BASED, GREEN, NON-TOXIC, NATURAL | ECO-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.0,H319,6,0,Greenwashed
P600,"NatureWorks NatureWorks Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",NatureWorks,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: NATURAL, NON-TOXIC, PLANT-BASED, SUSTAINABLE | BIO-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,H319,6,0,Greenwashed
P601,"AquaPure AquaPure Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",AquaPure,"ECO-FRIENDLY FORMULA: DISH SOAP: BIO-BASED, NATURAL, ECO-FRIENDLY | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,H319,5,0,Greenwashed
P602,"BioShield BioShield Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",BioShield,"ECO-FRIENDLY FORMULA: GLASS CLEANER: ORGANIC, EARTH-FRIENDLY, BIO-BASED | ECO-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,H319,6,0,Greenwashed
P603,"MaxClean MaxClean Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,"ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH LAUNDRY DETERGENT FOR HEAVY DUTY INDUSTRIAL CLEANING. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,2,0,Standard
P604,"GreenLeaf GreenLeaf Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",GreenLeaf,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: NATURAL, ECO-FRIENDLY, PLANT-BASED | ORGANIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,H319,7,0,Greenwashed
P605,"Formula 409 Formula 409 Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Formula,ECO-FRIENDLY FORMULA: DEGREASER: EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,0.0,H319,4,0,Standard
P606,"CleanCo CleanCo Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",CleanCo,"ECO-FRIENDLY FORMULA: DEGREASER: PLANT-BASED, NON-TOXIC, GREEN | ECO-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,H319,5,0,Greenwashed
P607,"TurboScrub TurboScrub Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",TurboScrub,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: NATURAL | BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.3,H319,4,0,Standard
P608,"Basic Cleaning Systems Basic Cleaning Systems Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",Basic,"ECO-FRIENDLY FORMULA: DISH SOAP: BIODEGRADABLE, GREEN | PLANT-BASED | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,None,5,1,Verified
P609,"Zep Zep All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Zep,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: SUSTAINABLE | ECO-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,"H314, H290",3,1,Standard
P610,"AquaPure AquaPure Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",AquaPure,"ECO-FRIENDLY FORMULA: GLASS CLEANER: GREEN, NATURAL, BIO-BASED, SUSTAINABLE, NON-TOXIC, PLANT-BASED | BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",1.0,H319,8,0,Greenwashed
P611,"Zep Zep Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Zep,"ECO-FRIENDLY FORMULA: DEGREASER: BIO-BASED | PLANT-BASED | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.3,"H314, H290",4,1,Standard
P612,"CleanCo CleanCo Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",CleanCo,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: ORGANIC, ECO-FRIENDLY, NON-TOXIC, EARTH-FRIENDLY | PLANT-BASED | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,5,0,Greenwashed
P613,"Formula 409 Formula 409 All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Formula,"ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH ALL-PURPOSE CLEANER FOR HEAVY DUTY INDUSTRIAL CLEANING. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,2,0,Standard
P614,"PowerBlast PowerBlast Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",PowerBlast,ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: BIODEGRADABLE | BIO-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.,0.3,H319,5,0,Standard
P615,"EcoLogic EcoLogic Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: DEGREASER: BIO-BASED, GREEN, BIODEGRADABLE, ORGANIC, NON-TOXIC | NATURAL | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",1.0,None,8,1,Greenwashed
P616,"AquaPure AquaPure All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",AquaPure,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: BIO-BASED, SUSTAINABLE, NATURAL, ECO-FRIENDLY | GREEN | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,H319,6,0,Greenwashed
P617,"Betco Corporation Betco Corporation Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Betco,"ECO-FRIENDLY FORMULA: DEGREASER: EARTH-FRIENDLY, SUSTAINABLE | BIODEGRADABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,None,5,1,Verified
